Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Rotation_X,Rotation_Y,Rotation_Z,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score,Pedal,Steering
-76,1.4,32,0,0,0,0,180,0,16.12,47.67268,11.53736,47.71456,100,29.67393,20.98263,29.67392,0,0,0
-76,1.388473,32,0,-0.5762085,0,1.28066E-06,180,9.973893E-08,16.12,47.67268,11.53732,47.71456,100,29.67393,20.98263,29.67392,0,0,0
-75.99995,1.379206,31.99948,1.179865E-09,-0.4631419,-1.514962E-08,0.02658694,180,0.002259823,16.13603,47.67265,11.53822,47.71444,100,29.67401,20.98268,29.67396,0,1,0
-75.9999,1.380687,31.99108,2.938558E-05,0.07459184,-0.3533126,0.09383005,179.9047,0.004184977,16.16517,47.59346,11.54153,47.7968,100,29.62485,20.98276,29.72352,0,1,0
-75.99982,1.3889,31.95371,0.0006382106,0.4117802,-1.758944,0.2046197,179.8258,0.006313832,16.18548,47.5281,11.54222,47.86448,100,29.58434,20.9829,29.76482,0,1,0
-75.99974,1.39398,31.88979,0.003572853,0.2547088,-3.136488,0.2649066,179.7598,0.005884455,16.19892,47.4737,11.54097,47.92027,100,29.55067,20.98307,29.79947,0,1,0
-75.99961,1.393401,31.81445,0.006369054,-0.02915003,-3.780728,0.250478,179.706,0.005643818,16.2203,47.42937,11.54073,47.96523,100,29.52337,20.9833,29.82792,0,1,0
-75.9994,1.387741,31.72782,0.009975396,-0.2839243,-4.412106,0.1685295,179.6618,0.005663679,16.24941,47.39294,11.53891,48.00138,100,29.50116,20.98359,29.85147,0,1,0
-75.99906,1.382719,31.61422,0.01780066,-0.2516655,-5.736814,0.1106303,179.6239,0.004932718,16.27038,47.36147,11.53248,48.03117,100,29.48236,20.98402,29.87197,0,1,0
-75.99852,1.383867,31.47326,0.02665773,0.05753012,-7.034947,0.1236827,179.591,0.005004202,16.28263,47.33392,11.52294,48.0555,100,29.46644,20.98464,29.89012,0,1,0
-75.99778,1.388646,31.30613,0.03635322,0.2394661,-8.30705,0.1738831,179.5622,0.005150876,16.28715,47.30943,11.51049,48.07528,100,29.45288,20.98546,29.90644,0,1,0
-75.99686,1.391415,31.11433,0.04671121,0.1388362,-9.553523,0.2106692,179.5366,0.004260791,16.28499,47.28732,11.49392,48.09132,100,29.44121,20.98646,29.92134,0,1,0
-75.99573,1.389789,30.89878,0.05762584,-0.08124345,-10.77492,0.2129261,179.5135,0.002572476,16.27645,47.26703,11.47123,48.10413,100,29.43115,20.98766,29.93519,0,1,0
-75.99437,1.386324,30.65968,0.06904151,-0.1734619,-11.97236,0.195394,179.4926,0.001491042,16.26113,47.24812,11.448,48.11413,100,29.42247,20.98908,29.94828,0,1,0
-75.99274,1.384876,30.39701,0.08089028,-0.07254057,-13.14635,0.1820753,179.4733,0.002000374,16.23872,47.23023,11.44389,48.12159,100,29.41504,20.99078,29.96087,0,1,0
-75.99084,1.386467,30.11109,0.09309195,0.07952601,-14.29687,0.1813125,179.4554,0.00362474,16.2094,47.2131,11.45196,48.1268,100,29.40867,20.99273,29.97311,0,1,0
-75.9887,1.388877,29.80254,0.1055579,0.1205283,-15.42402,0.1849203,179.4386,0.004973216,16.17367,47.19651,11.45849,48.13006,100,29.40321,20.99494,29.98514,0,1,0
-75.98633,1.389554,29.47199,0.1182154,0.03385925,-16.52825,0.183897,179.4226,0.005102879,16.13189,47.18031,11.46673,48.13162,100,29.39851,20.99737,29.99705,0,1,0
-75.98372,1.388216,29.11987,0.131043,-0.06694791,-17.61033,0.1793685,179.4074,0.004256906,16.08398,47.16433,11.4767,48.13163,100,29.39448,21.00003,30.00894,0,1,0
-75.98085,1.386625,28.74646,0.1440451,-0.07956579,-18.671,0.1786253,179.3926,0.003384131,16.02979,47.14846,11.44735,48.13017,100,29.39111,21.00296,30.02091,0,1,0
-75.97771,1.386393,28.35213,0.1572137,-0.0115241,-19.71069,0.1845638,179.3784,0.003143308,15.96933,47.13258,11.41533,48.12732,100,29.38835,21.00616,30.03304,0,1,0
-75.97428,1.387433,27.93739,0.1705243,0.05207193,-20.72964,0.191927,179.3645,0.003438047,15.90293,47.11663,11.38076,48.12317,100,29.38618,21.00964,30.04537,0,1,0
-75.9706,1.388427,27.5028,0.1839459,0.04971516,-21.72808,0.1934916,179.3509,0.003755164,15.83096,47.10054,11.34382,48.11781,100,29.38452,21.01338,30.05793,0,1,0
-75.96664,1.38841,27.04878,0.1974557,-0.0009053946,-22.70639,0.1879915,179.3376,0.003789344,15.75357,20.31025,11.30462,48.11134,100,29.38334,21.01739,30.07076,0,1,0
-75.96243,1.387639,26.57561,0.2110475,-0.03864352,-23.66512,0.1809899,179.3244,0.003660706,15.67072,20.03379,11.26319,48.10894,100,29.38264,21.02167,30.08388,0,1,0
-75.95793,1.387054,26.08356,0.2247207,-0.02927725,-24.60475,0.1787365,179.3114,0.0036407,15.58232,19.74984,11.21948,48.10929,100,29.3824,21.02622,30.09731,0,1,0
-75.95316,1.387192,25.57297,0.2384695,0.006939645,-25.52565,0.1822228,179.2985,0.003799086,15.48845,19.45887,11.17348,48.10898,100,29.38262,21.03105,30.1111,0,1,0
-75.9481,1.387748,25.04431,0.2522825,0.02784941,-26.42811,0.1872176,179.2857,0.003959374,15.38934,19.16155,11.12521,48.10802,100,29.38328,21.03616,30.12522,0,1,0
-75.94277,1.38807,24.49802,0.2661488,0.01615066,-27.31247,0.1891609,179.2729,0.003932951,15.28522,18.85845,11.07471,48.10643,100,29.38437,21.04155,30.13972,0,1,0
-75.93718,1.38789,23.93447,0.2800646,-0.009052251,-28.17911,0.1873119,179.2603,0.003734364,15.1762,18.54987,11.02207,48.10424,100,29.38584,21.0472,30.15457,0,1,0
-75.9313,1.387499,23.35396,0.2940312,-0.01953836,-29.02845,0.1844318,179.2477,0.003556394,15.06232,18.23582,10.96732,48.10144,100,29.38775,21.05315,30.16981,0,1,0
-75.92513,1.387337,22.75677,0.3080486,-0.008151063,-29.86083,0.1833439,179.2351,0.003548569,14.94358,17.91634,10.91051,48.09806,100,29.39008,21.05937,30.18544,0,1,0.08064912
-75.91844,1.387515,22.14322,0.3221117,0.008863637,-30.67657,0.1843785,179.249,0.01644067,14.82006,17.58081,12.34485,48.07066,100,29.40636,21.066,30.18752,0,1,0.1149226
-75.91129,1.387781,21.51369,0.3358525,0.0132197,-31.47596,0.185777,179.2952,0.03880562,14.69188,17.22773,33.62352,48.01436,100,29.43948,21.07294,30.1728,0,1,0.1714691
-75.90379,1.387851,20.86851,0.3480869,0.003328114,-32.25935,0.1859952,179.3856,0.06800873,14.55921,16.85355,33.61542,48.05471,100,29.49543,21.08007,30.13488,0,1,0.2363411
-75.89601,1.387696,20.208,0.3574528,-0.007880846,-33.02711,0.1851119,179.5323,0.101087,14.42216,16.4551,33.60686,47.91847,100,29.58054,21.08735,30.06748,0,1,0.2907392
-75.88818,1.38752,19.53245,0.3622974,-0.008956105,-33.77957,0.1842592,179.7414,0.1329434,14.2809,16.03202,33.59829,47.73059,100,29.6984,21.09472,29.96769,0,1,0.3590181
-75.88043,1.387499,18.84213,0.3607504,-0.001091088,-34.51704,0.1841547,180.0224,0.1633379,14.1357,15.83725,33.59024,47.48518,100,29.85484,21.10229,29.83145,0,1,0.4142598
-75.87295,1.387621,18.13734,0.3508353,0.006007088,-35.23977,0.1844672,180.3787,0.190845,13.98689,15.79876,33.58354,47.18246,100,30.05304,21.11026,29.6584,0,1,0.4795007
-75.8659,1.387731,17.4184,0.330438,0.005438734,-35.94797,0.1844103,180.8159,0.2179081,13.83495,15.77594,33.57921,46.82137,100,30.29831,21.11902,29.44742,0,1,0.5344518
-75.85953,1.387722,16.68558,0.297457,-0.0004748356,-36.6418,0.1837083,181.3356,0.2449692,13.68038,15.77017,33.57862,46.40541,100,30.59426,21.12903,29.20016,0,1,0.5723796
-75.85418,1.38763,15.93918,0.2497457,-0.004648705,-37.32139,0.1828388,181.9332,0.2694418,13.52371,15.78197,33.58332,45.9432,100,30.9419,21.14071,28.92125,0,1,0.5072038
-75.85058,1.387563,15.17946,0.1852782,-0.003382496,-37.98678,0.1826575,182.5722,0.2707134,13.36506,15.7842,33.59446,45.46714,100,31.32286,21.15359,28.62952,0,1,0.4631312
-75.84912,1.387581,14.40673,0.1026765,0.0009860623,-38.63795,0.1834821,183.2301,0.2478468,13.20446,15.76805,33.61248,44.99583,100,31.72559,21.16732,28.33593,0,1,0.3976748
-75.85004,1.38765,13.62129,0.00197912,0.00350452,-39.2749,0.1848585,183.8822,0.2060674,13.04168,15.75505,33.63709,44.54706,100,32.13563,21.18131,28.05133,0,1,0.3437431
-75.85342,1.387689,12.82342,-0.1159578,0.002090235,-39.89768,0.1859864,184.5123,0.1592568,12.87363,15.7405,33.66755,44.1304,100,32.54242,21.19497,27.78173,0,1,0.2758224
-75.85937,1.387667,12.0134,-0.2496649,-0.0009594846,-40.50642,0.1864074,185.1035,0.1162589,12.70153,15.74741,33.7027,13.98288,100,32.93296,21.20737,27.53282,0,1,0.2186569
-75.86808,1.38762,11.19149,-0.397437,-0.002225168,-41.10131,0.1862096,185.6453,0.08313968,12.52531,15.7623,33.74142,13.75821,100,33.29745,21.21747,27.30679,0,1,0.1617129
-75.87978,1.387602,10.35795,-0.5573483,-0.0008183015,-41.68262,0.1857685,186.1294,0.05963033,12.34532,15.85775,33.78259,13.55469,100,33.62665,21.22418,27.10479,0,1,0.09614452
-75.89481,1.387624,9.513039,-0.7273874,0.001237879,-42.25068,0.1853911,186.5464,0.03950436,12.1615,15.92494,33.82504,13.37346,100,33.90976,21.22622,26.92823,0,1,0.0324429
-75.91342,1.387659,8.657019,-0.90539,0.00182732,-42.80589,0.1851873,186.8892,0.01718284,100,15.89578,33.86762,13.215,100,34.13762,21.22243,26.77773,0,1,0
-75.93567,1.387669,7.790133,-1.088947,0.0006011236,-43.34873,0.185122,187.1621,-0.003856961,100,15.85052,33.90993,13.0443,100,34.3103,21.21247,26.65019,0,1,0
-75.96144,1.387651,6.912596,-1.275582,-0.0008289909,-43.87973,0.1851486,187.379,359.9851,100,15.79253,33.9523,12.86271,100,34.43635,21.19674,26.53972,0,1,0
-75.99072,1.387629,6.02463,-1.463218,-0.001114512,-44.39938,0.1852347,187.5509,359.9859,100,15.72474,33.99519,12.6957,100,34.52298,21.17554,26.44171,0,1,0
-76.02358,1.387624,5.126462,-1.650411,-0.0002781606,-44.90812,0.1853381,187.6868,-0.005262154,100,15.64969,34.03913,12.65455,100,34.5761,21.14909,26.35252,0,1,0
-76.06012,1.387637,4.218321,-1.83614,0.0005794525,-45.40631,0.185387,187.7937,0.00535626,100,15.56953,34.08464,12.66669,100,34.60055,21.11757,26.26929,0,1,0
-76.10039,1.38765,3.300428,-2.019633,0.0006257737,-45.89428,0.1853339,187.8771,0.01251912,100,15.486,34.13212,12.58948,100,34.60037,21.08116,26.18979,0,1,0
-76.14438,1.387652,2.372989,-2.200252,5.280495E-05,-46.37234,0.1852136,187.9417,0.01400945,100,56.17741,34.18188,12.51998,100,34.579,21.04004,26.11235,0,1,0
-76.19199,1.387642,1.43619,-2.377455,-0.0004598236,-46.84078,0.1851173,187.9911,0.01074672,100,56.32077,34.23409,12.45724,100,34.53945,20.9945,26.03574,0,1,0.069616
-76.24284,1.387635,0.4901753,-2.550801,-0.0003774619,-47.29988,0.1851317,188.0507,0.02000032,100,56.4831,34.29046,12.39572,100,34.50254,20.94622,25.95176,0,1,0.1161379
-76.2968,1.387638,-0.4648783,-2.720155,1.150727E-05,-47.74984,0.1852085,188.1331,0.04387259,100,56.68142,34.35199,12.33278,100,34.47881,20.896,25.85627,0,1,0.1863045
-76.3538,1.387644,-1.428787,-2.886279,0.0001297343,-48.19075,0.1852132,188.2565,0.0824094,100,56.93998,34.42024,12.26499,100,34.48285,20.84489,25.74355,0,1,0.2322289
-76.41402,1.387645,-2.401336,-3.050355,-0.0001000607,-48.62261,0.1850338,188.427,0.1241964,100,57.26936,34.49619,12.19163,100,34.52003,20.79313,25.6116,0,1,0.3027325
-76.47756,1.387639,-3.382334,-3.213938,-0.0004035723,-49.04536,0.1846737,188.6579,0.1647863,100,57.68987,34.58139,12.5736,100,34.60166,20.74148,25.45662,0,1,0.3595358
-76.54453,1.387634,-4.371582,-3.378568,-0.0003802657,-49.45894,0.1842401,188.9551,0.1986993,100,58.21424,34.67705,13.04469,100,34.73409,20.69039,25.27738,0,1,0.4267223
-76.61497,1.387632,-5.3689,-3.545937,-0.0001562536,-49.86323,0.1838432,189.327,0.2271237,100,58.86018,34.78471,13.54453,100,34.92665,20.64066,25.07242,0,1,0.4768704
-76.68898,1.387635,-6.374101,-3.717738,7.973314E-05,-50.25808,0.1835499,189.7746,0.2497809,100,59.63807,34.90562,14.07671,100,35.18378,20.59273,24.84277,0,1,0.4624161
-76.76691,1.387636,-7.38695,-3.897091,9.194136E-05,-50.64306,0.1834818,190.2784,0.255535,100,60.52923,35.03913,14.63905,100,35.49197,20.54557,24.59563,0,1,0.4057829
-76.84913,1.387636,-8.407206,-4.085721,1.915932E-05,-51.01794,0.1838197,190.809,0.2349978,100,61.49797,35.18324,41.77987,100,35.82792,20.49729,24.3404,0,1,0.3444747
-76.93576,1.387635,-9.434668,-4.284474,3.948689E-05,-51.38259,0.1845905,191.3417,0.1919486,100,62.51009,35.33559,41.62342,100,36.17019,20.44622,24.08454,0,1,0.277302
-77.02678,1.387635,-10.46916,-4.493219,0.0001733685,-51.73706,0.18555,191.8547,0.1376859,100,63.53106,35.49352,41.48699,100,36.49817,20.39078,23.83399,0,1,0.218452
-77.12208,1.387637,-11.51054,-4.711198,0.0002814317,-52.08155,0.1862817,192.3335,0.08689309,100,64.36111,11.31853,41.37643,100,36.79596,20.32975,23.59223,0,1,0.1487508
-77.22169,1.387639,-12.55864,-4.937285,0.0002870393,-52.41632,0.1864852,192.7628,0.04624978,100,65.13036,10.01433,41.29752,100,37.04532,20.26154,23.36233,0,1,0.09909976
-77.32565,1.38764,-13.6133,-5.170216,0.000151639,-52.74172,0.1861503,193.1367,0.02022281,100,65.83488,9.989776,41.25154,100,37.23652,20.18521,23.14466,0,1,0.04333
-77.43418,1.38764,-14.67433,-5.408529,0.0001042664,-53.05816,0.1855475,193.4485,0.004307851,100,66.45755,9.968131,41.24047,100,37.35852,20.09959,22.93964,0,1,0
-77.54745,1.387641,-15.74155,-5.650729,0.00011554,-53.36611,0.1850299,193.6965,359.9934,100,66.74043,9.949408,41.26408,100,37.40616,20.00403,22.74647,0,1,-0.02285038
-77.66553,1.387644,-16.81481,-5.895161,0.0001640809,-53.66608,0.1848202,193.8862,359.986,100,66.9437,9.933671,41.31935,100,37.38259,19.89866,22.56298,0,1,-0.06805888
-77.78857,1.387643,-17.8939,-6.140151,4.223228E-05,-53.95864,0.1849054,194.0145,359.9748,100,6.586892,9.92094,41.40722,100,37.28289,19.78292,22.38907,0,1,-0.1334531
-77.9167,1.38764,-18.97868,-6.38413,-2.833009E-05,-54.24432,0.1851247,194.0726,359.9519,100,6.293179,9.911136,41.53143,100,37.09669,19.65585,22.2261,0,1,-0.1903385
-78.04984,1.387637,-20.069,-6.62533,4.731417E-05,-54.52375,0.1852777,194.0562,359.9188,100,6.003266,9.878263,41.69381,100,36.82014,19.51722,22.0747,0,1,-0.2562068
-78.18781,1.387634,-21.16478,-6.86168,0.0001724923,-54.79761,0.1852026,193.959,359.8789,100,5.716862,9.847844,41.89739,100,36.44886,19.36683,21.93618,0,1,-0.3231161
-78.33039,1.387634,-22.26595,-7.091024,0.0003492486,-55.0666,0.1848616,193.7758,359.8376,100,5.433589,9.821346,42.1452,100,35.98149,19.20479,21.8119,0,1,-0.3700766
-78.47723,1.387636,-23.37247,-7.311131,0.0003869832,-55.33144,0.1843697,193.5087,359.8034,100,5.152609,9.797461,42.43739,100,35.42625,19.03209,21.70181,0,1,-0.4240686
-78.62805,1.387637,-24.48428,-7.519797,0.0002784526,-55.59282,0.1838937,193.1571,359.7778,100,4.873296,9.798687,42.77596,100,34.78973,18.84958,21.6066,0,1,-0.5040027
-78.78276,1.387634,-25.60129,-7.71504,0.0001034486,-55.8513,0.1834928,192.7121,359.7527,100,4.595469,9.877187,43.16763,100,34.0716,18.65743,21.52899,0,1,-0.4529828
-78.94064,1.387635,-26.72355,-7.894873,3.259421E-05,-56.10744,0.1834626,192.2087,359.7495,100,4.316646,9.907932,43.59811,100,33.31413,18.45971,21.46222,0,1,-0.3853744
-79.10117,1.387638,-27.85102,-8.057292,-8.668423E-05,-56.36171,0.1840182,191.6801,359.7772,100,4.034768,9.916104,44.05272,100,32.55277,18.25975,21.39933,0,1,-0.3390749
-79.26419,1.38764,-28.98363,-8.201626,-0.0002887917,-56.61424,0.1849939,191.1458,359.8245,100,4.138927,9.926825,44.52253,100,31.80609,18.05919,21.33588,0,1,-0.276061
-79.42963,1.387639,-30.12125,-8.32822,-0.0005469167,-56.8649,0.185971,190.627,359.8782,100,4.410704,9.940281,44.99681,100,31.09056,17.85937,21.26666,0,1,-0.2065199
-79.59734,1.387632,-31.26379,-8.437824,-0.0006675971,-57.11349,0.1865315,190.1424,359.9274,100,4.683926,9.956421,45.46455,100,30.41845,17.66131,21.18674,0,1,-0.1535791
-79.7672,1.387629,-32.41118,-8.531544,-0.0003816092,-57.35976,0.186485,189.7021,359.963,100,4.960328,9.975065,45.91868,100,29.79333,17.46524,21.09327,0,1,-0.09730364
-79.93892,1.387633,-33.56337,-8.610749,5.660176E-05,-57.60341,0.1859668,189.3149,359.985,100,5.217472,9.995811,46.35185,100,29.21797,17.27147,20.98372,0,1,-0.04366364
-80.11212,1.387641,-34.72033,-8.676892,0.0003262925,-57.84418,0.1853257,188.9876,-0.001008507,100,5.420859,10.01813,46.75771,100,28.69325,17.08022,20.85639,0,1,0
-80.28648,1.387648,-35.88203,-8.731609,0.0002664781,-58.08181,0.1848945,188.7221,0.0103593,99.16766,5.631082,10.04152,47.13248,100,28.21715,16.8915,20.71081,0,1,0
-80.46188,1.387648,-37.0484,-8.77673,-5.268812E-05,-58.31604,0.1847904,188.5063,0.01499446,97.83262,5.90494,10.06571,47.48164,100,27.77838,16.70451,20.55019,0,1,0.04467538
-80.63799,1.387643,-38.21938,-8.814075,-0.0002873898,-58.54665,0.1849674,188.3447,0.02221138,96.53609,6.426818,6.351736,47.80065,100,27.37798,16.51953,20.37371,0,1,0.08991088
-80.81458,1.387638,-39.39491,-8.84514,-0.0002702749,-58.77348,0.1852632,188.2411,0.03766941,95.27817,6.74088,4.71236,48.08557,100,27.01657,16.33675,20.1808,0,1,0.1521205
-80.99146,1.387639,-40.57492,-8.871659,-8.995533E-05,-58.99635,0.1854764,188.2039,0.06534863,94.06236,7.065422,4.196206,48.32982,100,26.6978,16.15651,19.9697,0,1,0.2087265
-81.1682,1.388532,-41.7591,-8.895542,0.04426065,-59.21522,0.1707415,188.2383,0.1242864,92.8903,7.402095,4.392869,48.52878,100,26.42399,15.97935,19.74015,0,1,0.276454
-81.34197,1.395195,-42.94604,-8.918434,0.331679,-59.43036,0.05356568,188.3531,0.3441865,91.76671,57.75772,4.587774,48.6736,100,26.20446,15.80863,19.49437,0,1,0.3260738
-81.51135,1.406174,-44.12873,-8.890641,0.5490332,-59.29015,359.8323,188.6434,0.74652,90.76142,57.66882,4.781078,48.70488,100,26.10102,15.65042,19.21231,0,1,0.3950176
-81.67941,1.413958,-45.31021,-8.871817,0.3938098,-59.14943,359.6782,189.0968,1.207859,89.86475,57.68293,4.976388,48.63816,100,26.10356,15.50189,18.89663,0,1,0.4498599
-81.84882,1.416946,-46.49166,-8.867458,0.1570361,-59.00854,359.6692,189.5096,1.617273,88.93948,57.51783,5.140775,48.60279,100,26.08057,15.35121,18.59386,0,1,0.5056692
-82.02023,1.416809,-47.67424,-8.871248,0.002600352,-58.86859,359.863,190.0973,1.965569,88.13114,57.45792,5.289183,48.46856,100,26.16878,15.20696,18.2534,0,1,0.5721218
-82.19572,1.41409,-48.85456,-8.889196,-0.1290597,-58.73022,0.1050894,190.841,2.138867,87.43938,51.79602,5.487297,48.25274,100,26.35735,15.06591,17.88002,0,1,0.6385083
-82.37391,1.411234,-50.02391,-8.847426,-0.1407867,-58.24888,0.3045534,191.8252,2.131547,86.94375,47.6153,5.716193,13.68065,100,26.71935,14.93519,17.463,0,1,0.7033625
-82.5527,1.40925,-51.18196,-8.741931,-0.1021829,-57.78988,0.4238189,193.0229,1.97642,86.47506,48.25838,5.936912,13.43293,100,27.26666,14.8188,17.0187,0,1,0.754863
-82.73126,1.407331,-52.32876,-8.6585,-0.1019424,-57.33791,0.4534168,194.4073,1.732121,86.12777,52.92586,6.145614,13.10519,100,28.01714,14.71993,16.56114,0,1,0.8106744
-82.91,1.404016,-53.46461,-8.655593,-0.1723601,-56.87983,0.4084571,195.9581,1.456549,85.94787,58.41977,6.409981,12.76142,100,28.9996,14.64066,16.10003,0,1,0.8840758
-83.09287,1.407113,-54.5949,-8.753244,0.1458698,-56.77174,0.2465361,197.5724,1.022366,85.7249,58.60489,6.63231,12.49989,100,30.15986,14.5716,15.65041,0,1,0.932548
-83.27833,1.41747,-55.72042,-8.882451,0.5116431,-56.65373,-0.005598087,199.2572,0.5411111,85.50565,58.88857,6.808504,12.28152,100,31.55474,14.51719,15.21479,0,1,0.9863364
-83.4637,1.426821,-56.83556,-8.979838,0.46605,-56.17185,359.6985,200.917,0.1286312,85.35296,59.12899,6.965411,7.855895,100,33.12994,14.47281,14.80801,0,1,1
-83.6482,1.428794,-57.94242,-9.097592,0.1000075,-55.68884,359.429,202.5635,359.8781,85.27979,59.24008,43.83638,7.975999,100,34.93648,14.43963,14.42661,0,1,1
-83.82835,1.419057,-59.03648,-9.097375,-0.4861839,-54.88163,359.2394,204.2955,359.8832,85.75793,59.45465,44.21096,8.062531,100,37.20302,14.43234,14.06278,0,1,1
-84.00958,1.398373,-60.12383,-9.295923,-1.034671,-54.38361,359.1345,206.1866,0.07907805,87.31738,59.63478,44.52678,8.112776,93.89848,40.22467,14.45705,13.72769,0,1,1
-84.20065,1.382122,-61.20653,-9.506273,-0.8141622,-53.87176,359.4015,207.9952,0.1494292,90.98367,59.74426,44.77333,8.095348,29.29888,43.70525,14.47611,13.41818,0,1,0.9772817
-84.39993,1.377852,-62.2789,-9.522373,-0.2105537,-53.0703,0.1137788,209.7554,0.03156437,100,59.90709,45.06828,8.113757,27.52131,47.85384,14.49366,13.1231,0,1,0.9126943
-84.607,1.379641,-63.33919,-9.647933,0.1066726,-52.43969,0.9957067,211.4951,359.7415,80.54333,59.8797,45.23248,8.18929,25.87575,52.98956,14.51457,12.87232,0,1,0.8599626
-84.81251,1.391415,-64.384,-9.799788,0.6093649,-51.82211,1.633437,213.2057,359.6133,48.81305,59.89109,45.37585,8.189652,25.94494,59.52113,14.54738,12.67334,0,1,0.8054662
-85.01263,1.406542,-65.41374,-9.964446,0.7648824,-51.20719,1.911297,214.8817,359.8025,42.17234,59.94719,45.55118,8.150604,74.74606,68.06718,14.59287,12.49434,0,1,0.7404274
-85.20937,1.419991,-66.42681,-10.04004,0.6730061,-50.44167,1.975594,216.458,0.1607705,41.19046,54.62875,45.56935,8.0903,72.26887,79.10946,14.63704,12.39058,0,1,0.6671774
-85.40654,1.425499,-67.42406,-10.11738,0.2752555,-49.67412,1.968379,217.9296,0.5485262,41.50172,46.54923,45.56142,8.013522,70.18411,93.76221,14.67311,12.3178,0,1,0.6143997
-85.60311,1.422789,-68.40235,-10.09224,-0.135683,-48.77356,1.902977,219.3473,0.905947,42.84593,41.05587,45.58226,7.917069,68.35227,100,14.71071,12.27495,0,1,0.5324863
-85.79986,1.414153,-69.36077,-10.07498,-0.4342573,-47.88664,1.757567,220.6943,1.166892,46.10792,39.19432,45.54654,7.804091,66.76144,100,14.74427,12.2939,0,1,0.4810101
-85.99744,1.402202,-70.29836,-10.07262,-0.6047109,-47.00638,1.510522,221.9667,1.275651,53.19323,40.78992,45.4155,8.493713,65.38415,100,14.77018,12.31732,0,1,0.4364427
-86.20098,1.392307,-71.21745,-10.20099,-0.5055689,-46.26764,1.24026,223.2127,1.117104,64.32489,48.55336,45.31312,9.233762,64.14545,100,14.79031,12.39928,0,1,0.3817858
-86.41235,1.387749,-72.11844,-10.34086,-0.2378684,-45.52804,1.037536,224.4217,0.6471256,76.63972,58.44365,45.23857,9.926544,63.04776,100,14.79799,12.48461,0,1,0.3172104
-86.63292,1.389004,-73.00574,-10.6187,0.06053375,-44.90552,0.9434814,225.5352,359.9914,84.35532,58.16583,45.08974,43.67039,62.1407,100,14.77539,12.60148,0,1,0.2639525
-86.85879,1.3917,-73.88189,-10.90419,0.1404114,-44.27108,0.9125722,226.5561,359.4018,87.38147,57.7551,44.88215,43.66948,61.3928,100,14.72589,12.76865,0,1,0.1978398
-87.08712,1.391207,-74.74872,-11.19169,-0.01838395,-43.63105,0.8972852,227.4834,359.0522,88.83861,57.33186,44.68187,43.69308,60.78336,100,14.64872,12.95064,0,1,0.1362153
-87.31537,1.389402,-75.60284,-11.35759,-0.08814802,-42.86701,0.8475087,228.2716,358.9113,93.93386,56.87193,44.4749,43.73678,60.33699,100,14.57526,13.22241,0,1,0.1429669
-87.54478,1.387971,-76.44382,-11.53056,-0.07328165,-42.104,0.7813755,228.9503,358.9243,100,56.38287,44.26288,43.68645,19.17813,100,14.48231,13.49877,0,1,0.195297
-87.77702,1.388163,-77.27122,-11.70844,0.006463641,-41.34348,0.7388611,229.5569,359.0225,100,55.87917,43.97284,43.62955,18.53523,100,14.40407,13.87183,0,1,0.247409
-88.01365,1.390621,-78.08464,-11.88942,0.1208864,-40.587,0.7614922,230.121,359.1374,100,55.37396,43.65503,43.59111,17.88042,100,14.37532,14.23729,0,1,0.3715835
-88.25443,1.39364,-78.88418,-12.07086,0.1498732,-39.8362,0.838833,230.6908,359.2806,95.1948,54.88241,43.35368,43.56411,17.13959,100,14.34554,14.68887,0,1,0.3715835
-88.49845,1.394335,-79.66982,-12.25149,0.03365498,-39.0915,0.9306493,231.2661,359.4767,85.84653,54.33401,43.06808,43.5472,16.30127,100,14.39575,15.13041,0,1,0.4189487
-88.74903,1.402716,-80.43745,-12.57799,0.4174402,-38.46771,0.8468837,231.9047,359.4539,94.90398,53.83037,42.81313,43.49718,15.29658,100,14.44788,15.63096,0,1,0.4623106
-89.0024,1.413222,-81.18525,-12.76077,0.523298,-37.73263,0.5700755,232.5597,359.2489,100,53.35742,42.58191,43.37374,14.35979,100,14.52666,16.11492,0,1,0.5160679
-89.25629,1.420555,-81.91392,-12.79993,0.3678724,-36.89066,0.2195364,233.2944,358.9532,100,52.94019,42.31823,43.2519,14.5235,100,14.65763,16.64413,0,1,0.5867661
-89.51366,1.420425,-82.62856,-12.9938,-0.002862799,-36.13986,359.8947,234.1727,358.7016,100,52.60104,42.02993,43.12557,14.68511,81.99987,14.80857,17.09882,0,1,0.6381059
-89.78109,1.418095,-83.33897,-13.48543,-0.1176648,-35.57807,359.7916,235.0754,358.7252,100,52.2822,41.7588,43.01684,14.84858,77.48064,14.95909,17.62906,0,1,0.6904595
-90.05824,1.417453,-84.04907,-13.94722,-0.04130901,-35.04707,0.002481093,236.0164,359.1668,100,51.9841,41.50296,42.89036,15.01307,100,15.16325,18.11339,0,1,0.6132128
-90.34522,1.417148,-84.75543,-14.4027,-0.02043084,-34.51888,0.4193157,236.968,359.8852,100,51.65244,41.26918,42.66959,15.17739,100,15.36499,18.69229,0,1,0.567256
-90.6417,1.411045,-85.45295,-14.85353,-0.2971498,-33.99056,0.8791251,237.9169,0.6783796,91.89867,51.29256,41.05507,42.47754,15.33832,100,15.56061,19.24151,0,1,0.466009
