Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Rotation_X,Rotation_Y,Rotation_Z,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score,Pedal,Steering
-11.36655,1.387654,-288.0492,40.263,-0.0002038014,9.867085,0.1848878,22.87821,359.8511,100,28.39346,92.42402,51.94647,30.91885,26.57065,33.87127,60.36194,2,1,-0.4595368
-10.57256,1.387654,-287.827,39.71992,-8.516551E-05,11.09265,0.1847485,21.78561,359.8649,100,28.4243,92.32712,51.89608,30.84455,26.53865,33.91727,60.33448,2,1,-0.4102907
-9.789762,1.387655,-287.5807,39.15925,-3.755927E-05,12.29896,0.1847746,20.77509,359.8783,100,28.42779,92.33073,51.83985,30.82876,26.53976,33.87566,60.27384,2,1,-0.3369137
-9.018522,1.387655,-287.3106,38.58408,-0.0001197457,13.48526,0.1849923,19.85386,359.8949,100,28.41231,92.43105,51.88914,30.86903,26.5715,33.8005,60.17576,2,1,-0.2712901
-8.259072,1.387653,-287.0173,37.99755,-0.0002611041,14.65095,0.1853309,19.02523,359.9151,100,28.39381,92.62167,52.03817,30.96239,26.59292,33.73161,60.03151,2,1,-0.2247852
-7.5115,1.387647,-286.7011,37.40303,-0.0004160142,15.79551,0.1856223,18.28573,359.9351,100,28.34551,92.89186,52.27766,31.07341,26.56533,33.66769,59.83855,2,1,-0.1413008
-6.77595,1.387642,-286.3625,36.80388,-0.0003951609,16.91853,0.1857849,17.64438,359.9577,100,28.26483,93.24239,52.60854,31.15398,26.56591,33.60351,59.5839,2,1,-0.1087457
-6.052336,1.387639,-286.0019,36.2034,-0.0002705669,18.01981,0.1857675,17.09215,359.9768,100,28.18142,93.64922,53.02028,31.28676,26.59291,33.53995,59.25696,2,1,-0.04074819
-5.340659,1.38764,-285.6197,35.60494,-9.275913E-05,19.0991,0.1856233,16.63313,-0.004951357,100,28.09353,94.11157,53.51271,31.47056,26.6447,33.43986,58.80106,2,1,0
-4.640791,1.387641,-285.2164,35.01159,-4.46856E-05,20.15639,0.185433,16.26189,0.01084446,100,27.97619,94.65291,54.04119,31.70219,26.71993,33.26904,58.29416,2,1,0
-3.952457,1.387639,-284.7925,34.42639,-0.0001112759,21.19164,0.1852529,15.96111,0.01818705,100,27.87525,95.25456,54.63103,31.9758,26.81781,33.10342,57.74839,2,1,-0.066149
-3.275234,1.387636,-284.3484,33.85198,-9.264231E-05,22.20488,0.1850907,15.69572,0.005985588,100,27.77178,95.88233,55.26687,32.28156,26.88858,32.95203,57.19008,2,1,-0.1358814
-2.608868,1.387636,-283.8846,33.29009,0.0001830649,23.1962,0.1849423,15.43653,359.9738,100,27.65421,96.48851,55.92376,32.61139,26.94062,32.82269,56.64151,2,1,-0.1819169
-1.953325,1.387643,-283.4015,32.74117,0.0006234956,24.16594,0.184808,15.16777,359.9333,100,27.57399,97.07483,56.58777,32.96074,27.01525,32.71978,56.11488,2,1,-0.2481744
-1.308515,1.387653,-282.8994,32.2048,0.0007638026,25.11456,0.1846512,14.87039,359.893,100,27.47239,97.63138,57.24223,33.24801,27.11209,32.64884,55.62489,2,1,-0.3054786
-0.6743369,1.387658,-282.3786,31.68018,0.0005274069,26.04256,0.1844564,14.53195,359.8598,100,27.38391,98.14978,57.87605,33.5402,27.23093,32.61365,55.18123,2,1,-0.3386245
-0.05069118,1.387658,-281.8396,31.16607,0.0001521063,26.95048,0.18429,14.15015,359.8394,100,27.30334,98.62946,58.48679,33.84089,27.37172,32.56677,54.78602,2,1,-0.2677408
0.562289,1.387657,-281.2827,30.66106,-0.0001165915,27.8389,0.1844131,13.75632,359.8485,99.26967,27.2027,99.09359,59.1004,34.15977,27.53463,32.4859,54.41544,2,1,-0.2167339
1.164844,1.387655,-280.7083,30.16414,-0.0003779292,28.70842,0.1849025,13.36915,359.8832,98.31073,27.13395,99.55594,59.73211,34.50204,27.70058,32.42495,54.0547,2,1,-0.1559427
1.757366,1.387648,-280.1168,29.67538,-0.0006704009,29.55944,0.1855634,13.00659,359.9315,97.39035,27.06157,100,60.39627,34.8724,27.80852,32.37891,53.68896,2,1,-0.08536791
2.340268,1.387639,-279.5087,29.19538,-0.0007738495,30.3923,0.1860793,12.68608,359.981,96.54021,26.98617,100,61.10708,35.27557,27.93819,32.34278,53.26252,2,1,-0.03856016
2.914002,1.38763,-278.8843,28.72506,-0.0006627488,31.20731,0.1861839,12.41401,0.01838487,95.76891,26.95708,100,61.86937,35.71257,28.08876,32.31385,52.77623,2,1,0
3.478891,1.387628,-278.2441,28.26555,-0.0002276337,32.00474,0.1858707,12.19292,0.03808149,95.07716,26.9172,100,62.68538,36.18377,28.25957,32.2907,52.26632,2,1,0
4.03524,1.387632,-277.5884,27.81782,0.0002105773,32.78491,0.1853467,12.01262,0.03661267,94.44251,26.92895,100,63.54675,36.67961,28.4495,32.25645,51.73923,2,1,0.04849963
4.582987,1.387641,-276.9174,27.38267,0.0005069042,33.54812,0.184922,11.88057,0.03034301,93.8762,26.94883,100,64.46014,37.15246,28.65849,32.14993,51.19051,2,1,0.1052106
5.122094,1.387649,-276.2315,26.96061,0.0003591204,34.29472,0.1847906,11.8055,0.03504476,93.39184,27.02172,100,65.43383,37.66699,28.88644,32.04832,50.61519,2,1,0.1673353
5.65269,1.387648,-275.5309,26.5526,-0.000164665,35.025,0.1849236,11.79611,0.05865674,93.00343,27.12509,100,66.47691,38.2271,29.08809,31.94968,50.00853,2,1,0.2274614
6.175136,1.387639,-274.816,26.16007,-0.0006230867,35.73911,0.1851085,11.85863,0.09856451,92.71106,27.31067,100,67.59742,38.83604,29.2743,31.8524,49.36766,2,1,0.2963082
6.689918,1.387626,-274.0871,25.78477,-0.0007743168,36.43715,0.1850941,12.00078,0.1474695,92.43227,27.54169,100,68.80585,39.49814,29.48294,31.75465,48.68927,2,1,0.3489737
7.197666,1.387619,-273.3446,25.42856,-0.0004810858,37.11914,0.1847734,12.22347,0.1925206,92.25322,27.9112,100,70.10801,40.21551,29.71382,31.65593,47.97474,2,1,0.414364
7.698893,1.387619,-272.5887,25.09329,-8.907914E-05,37.78505,0.1842226,12.5315,0.2288716,92.18378,28.40544,100,71.47669,40.99277,29.96751,31.55536,47.2238,2,1,0.4618147
8.194116,1.387623,-271.82,24.78058,0.0001455057,38.43484,0.1836548,12.92304,0.2531439,92.2256,29.07599,100,72.86385,41.83228,30.24416,31.45349,46.44068,2,1,0.3890633
8.684234,1.387625,-271.0387,24.49196,0.0001286244,39.06841,0.1835011,13.35822,0.2431502,92.32218,29.993,100,74.31432,42.71834,30.54006,31.34803,45.65012,2,1,0.3414693
9.169659,1.387627,-270.2452,24.22839,0.0001467907,39.68564,0.1840205,13.81319,0.203216,92.43908,31.12737,34.73008,75.81176,43.64135,30.85301,31.1947,44.86624,2,1,0.2738472
9.650644,1.387629,-269.4398,23.98938,0.0003031612,40.28668,0.1850568,14.26262,0.1453362,92.35995,32.29225,31.78999,77.33561,44.58937,31.18035,31.0537,44.10237,2,1,0.2133261
10.12731,1.387635,-268.6227,23.77377,0.0004845905,40.87178,0.1860967,14.68858,0.08738381,92.23534,33.45708,30.07216,78.86886,45.55249,31.51972,30.92649,43.36657,2,1,0.1475343
10.59986,1.387639,-267.7941,23.57991,0.000397439,41.44132,0.1866245,15.07498,0.04102926,92.0443,34.60485,28.81662,80.35297,46.52049,31.86865,30.81396,42.66477,2,1,0.1007243
11.06857,1.38764,-266.9544,23.406,0.0001868618,41.99574,0.1864489,15.41497,0.01344911,91.77571,35.51976,27.85561,81.72529,47.48707,32.15878,30.71583,41.99773,2,1,0.03908693
11.5339,1.387639,-266.1038,23.25011,3.557324E-05,42.53552,0.1857932,15.69815,-0.001565255,91.41373,36.29427,27.09845,83.0713,48.44322,32.45037,30.63193,41.36749,2,1,0
11.99629,1.38764,-265.2427,23.11035,8.347154E-05,43.06121,0.1851004,15.92329,359.9907,90.95556,37.02335,26.49173,84.38625,49.38489,32.74224,30.56131,40.77187,2,1,0.0693865
12.45573,1.387645,-264.3712,22.98461,0.0001876795,43.57343,0.1847216,16.12408,0.005919176,90.44753,37.73212,26.03331,85.69574,50.33043,33.04026,30.50053,40.19439,2,1,0.1195252
12.91251,1.38765,-263.4895,22.87104,2.803803E-05,44.07281,0.1846796,16.32131,0.04126594,89.8504,38.38175,25.65039,87.0169,51.292,33.34801,30.44732,39.62508,2,1,0.182061
13.36704,1.387646,-262.5981,22.76895,-0.000400418,44.5597,0.1847787,16.5355,0.08853445,89.24523,38.8698,25.3291,88.36825,52.2827,33.66914,30.32404,39.0647,2,1,0.253659
13.8197,1.387636,-261.6972,22.67797,-0.0006661367,45.03433,0.1847956,16.78598,0.1385633,88.66751,39.3837,25.10514,89.71228,53.31644,34.00752,30.19425,38.48563,2,1,0.3237424
14.27085,1.387628,-260.787,22.59644,-0.0005268813,45.49736,0.1846032,17.0877,0.1833136,88.13512,39.93745,24.94668,91.04446,54.40569,34.3665,30.06841,37.89247,2,1,0.3760206
14.72081,1.387626,-259.8679,22.5253,-0.0001758802,45.94867,0.1842403,17.44704,0.2156767,87.65661,40.53966,24.84259,92.43811,55.55833,34.74799,29.94638,37.28393,2,1,0.4252735
15.16984,1.38763,-258.94,22.46569,0.0001396644,46.38803,0.1838665,17.86819,0.2353899,87.23846,41.06087,24.82738,93.90121,56.78201,35.15393,29.82838,36.693,2,1,0.4903514
15.61801,1.387634,-258.0037,22.41876,0.0002019906,46.8152,0.1835746,18.35971,0.2511156,86.89316,41.54298,24.89951,95.44621,58.0889,35.53745,29.71482,36.0968,2,1,0.5436846
16.06551,1.387634,-257.059,22.38573,-5.666018E-06,47.22988,0.1833579,18.92472,0.2683768,86.62788,42.08379,25.04783,97.00421,59.48893,35.94605,29.60641,35.48133,2,1,0.605566
16.51256,1.387631,-256.1063,22.36807,-0.0001939297,47.6316,0.183109,19.56851,0.2922351,86.3147,42.69317,25.28743,98.53495,60.96198,36.39477,29.50395,34.84734,2,1,0.6751486
16.95944,1.387626,-255.1457,22.36742,-0.0002953339,48.01981,0.1826705,20.29773,0.3250378,86.06157,43.26831,25.66071,100,62.48468,36.8891,29.40848,34.19543,2,1,0.7264569
17.40666,1.38762,-254.1777,22.38557,-0.0002608705,48.39379,0.1820103,21.11184,0.3607414,85.89875,43.78202,26.17708,100,64.11997,37.43263,29.26617,33.55196,2,1,0.7940891
17.85466,1.387618,-253.2024,22.42441,-8.586645E-05,48.7527,0.1811995,22.01559,0.3971495,85.83945,44.37606,26.73194,100,65.88467,38.03173,29.12758,32.90082,2,1,0.8511533
18.30119,1.387767,-252.2272,22.35651,0.007316406,48.76736,0.1642898,23.10309,0.4353656,85.91219,45.12978,27.33931,100,67.87172,38.7289,29.01178,32.19963,2,1,0.901184
18.74689,1.387993,-251.2518,22.31073,0.01119506,48.77322,0.1455925,24.35365,0.4699247,86.02969,45.77435,27.9956,100,70.09956,39.52968,28.92141,31.46766,2,1,0.9613146
19.19234,1.388165,-250.2764,22.28995,0.008606447,48.76848,0.1359538,25.754,0.5008705,86.34488,46.53802,28.70811,100,72.37575,40.44425,28.85991,30.71958,2,1,1
19.63816,1.388254,-249.3011,22.29644,0.004543737,48.75143,0.1394015,27.28662,0.5269248,86.72992,47.45845,29.34014,100,74.84982,41.4825,28.83024,29.96973,2,1,1
20.085,1.388342,-248.3264,22.332,0.004595841,48.72038,0.153491,28.92512,0.5430232,87.1094,48.1987,29.96079,34.98718,77.58401,42.65033,28.83385,29.23266,2,1,1
20.53338,1.388502,-247.3526,22.39784,0.008255271,48.67363,0.1716847,30.64835,0.5507566,87.66185,49.07095,30.63984,32.47162,80.24433,43.95627,28.8721,28.51832,2,1,1
20.98376,1.388724,-246.3802,22.49451,0.01126673,48.60952,0.1872354,32.4394,0.5549469,88.57007,49.95507,31.31964,31.11883,83.14008,45.32921,28.94634,27.83315,2,1,1
21.43663,1.388921,-245.4096,22.62198,0.009955427,48.52647,0.1960855,34.28474,0.5596733,90.83125,50.74915,31.89171,30.29494,86.01755,46.80615,29.05784,27.18088,2,1,1
21.89257,1.38901,-244.4411,22.77981,0.004478257,48.42298,0.1977102,36.17353,0.5658633,100,51.67339,32.52483,29.89895,89.02238,48.43153,29.20774,26.5632,2,1,1
22.35222,1.388971,-243.4753,22.96723,-0.00194321,48.29769,0.1942113,38.09711,0.5714531,100,52.41624,33.19389,29.79683,91.97352,50.2206,29.39723,25.98039,2,1,1
22.81622,1.388857,-242.5125,23.18323,-0.005765319,48.14935,0.1886243,40.04853,0.5733961,100,53.23775,33.71412,29.95875,95.04598,52.19157,29.62763,25.4318,2,1,0.9775296
23.28523,1.388741,-241.5533,23.42662,-0.005863219,47.97687,0.1835982,42.01506,0.5653205,100,54.02708,34.29739,30.25174,97.95008,54.28669,29.89841,24.91707,2,1,0.9297769
23.75987,1.388646,-240.5983,23.696,-0.004906654,47.7793,0.1802108,43.97836,0.5408823,100,54.72216,34.9175,30.59261,100,56.39743,30.20664,24.43576,2,1,0.8720956
24.24059,1.388509,-239.648,23.98969,-0.00700273,47.55601,0.1773368,45.92065,0.4991825,100,55.51165,35.37241,30.97443,100,58.67618,30.54814,23.98651,2,1,0.804364
24.72773,1.388239,-238.7029,24.30564,-0.01368647,47.30681,0.1722951,47.82449,0.4427578,100,56.04458,35.87898,31.39593,100,61.12125,30.9173,23.56716,2,1,0.7366874
25.22157,1.387784,-237.7637,24.64157,-0.0229486,47.03191,0.1621173,49.67596,0.3767251,100,56.63316,36.41373,31.66418,100,63.51552,31.30793,23.17468,2,1,0.6734289
25.72788,1.387262,-236.8256,25.25833,-0.02609481,46.96677,0.165948,51.37441,0.3083096,100,57.09221,36.74846,31.9798,100,65.85603,31.67027,22.8061,2,1,0.6270915
26.2467,1.387272,-235.8891,25.8919,0.0006879831,46.86532,0.1803759,52.93553,0.2608099,100,57.34345,37.09982,32.33605,100,68.21552,31.99976,22.46505,2,1,0.5669143
26.77811,1.387644,-234.955,26.53829,0.0187464,46.73074,0.1937841,54.36734,0.2363158,100,57.56629,37.46326,32.67564,100,70.53864,32.28959,22.1671,2,1,0.4987934
27.32233,1.387895,-234.0241,27.19418,0.01264106,46.56584,0.1980146,55.6736,0.2243041,100,57.70827,37.67707,32.92528,100,72.6422,32.5314,21.87989,2,1,0.4462218
27.87959,1.3878,-233.0971,27.85666,-0.004813895,46.37345,0.1930146,56.86224,0.2150011,100,57.62688,37.84649,33.20748,100,74.71516,32.71957,21.59843,2,1,0.3915207
28.45016,1.387545,-232.1745,28.52307,-0.01274924,46.15652,0.1847547,57.93895,0.199958,100,57.50668,38.02011,33.51875,83.84752,76.7427,32.84814,21.37409,2,1,0.3149772
29.03426,1.387445,-231.2569,29.19107,-0.005029788,45.91796,0.1795632,58.90128,0.1712488,100,57.33894,38.19333,33.84152,46.59926,78.69991,32.9075,21.16018,2,1,0.2697158
29.63184,1.387577,-230.3444,29.85856,0.006764407,45.66071,0.1796694,59.7574,0.1357459,100,57.12243,38.21415,34.05034,45.11134,80.52505,32.89508,20.97131,2,1,0.3258882
30.24254,1.387765,-229.437,30.52357,0.00940594,45.38789,0.182904,60.54635,0.122455,100,56.74302,38.21986,34.28318,44.42494,82.21573,32.77085,20.83037,2,1,0.3931029
30.8661,1.387798,-228.5348,31.18451,0.001658975,45.10216,0.1857491,61.30299,0.144717,100,56.33833,38.23914,34.53703,44.15063,83.9075,32.53701,20.69254,2,1,0.4507399
31.50249,1.38767,-227.6379,31.84064,-0.006546353,44.80481,0.1863068,62.05204,0.1945694,100,55.94271,38.27755,34.81068,44.12147,85.62988,32.27208,20.61941,2,1,0.5067568
32.15182,1.387535,-226.7472,32.49174,-0.006849514,44.49611,0.184904,62.81268,0.2539421,100,55.56805,38.27569,35.04369,44.25646,87.41029,31.98876,20.53432,2,1,0.5673373
32.81414,1.387529,-225.8629,33.13787,-0.0003883851,44.17578,0.1828915,63.60162,0.3067411,100,55.22575,38.20254,35.20581,44.51358,89.27778,31.69886,20.52092,2,1,0.6253033
33.48945,1.387632,-224.9855,33.77911,0.005118108,43.84327,0.1813286,64.43151,0.3438184,100,54.86625,38.15868,35.38625,44.87826,91.26044,31.41184,20.49043,2,1,0.6262128
34.17776,1.387722,-224.1156,34.41562,0.004496131,43.49788,0.1807551,65.29432,0.3536539,100,54.44677,38.14414,35.58667,45.23863,93.18253,31.12084,20.52384,2,1,0.5749635
34.879,1.387715,-223.2534,35.04752,-0.0003552652,43.13894,0.1814412,66.16705,0.329078,100,54.04895,38.15547,35.8092,45.62394,95.15987,30.80562,20.55242,2,1,0.5072156
35.593,1.387638,-222.3992,35.67472,-0.003770121,42.76634,0.1833141,67.02612,0.2765932,100,53.66049,38.0215,35.91363,46.03381,97.17571,30.23293,20.65079,2,1,0.4478831
36.3195,1.387581,-221.5528,36.29684,-0.002768054,42.38071,0.1856926,67.85551,0.2147972,100,53.27183,37.90384,36.02593,46.47343,99.20529,29.54887,20.75881,2,1,0.3809379
37.05823,1.38759,-220.7144,36.91331,0.0006418955,41.98314,0.1875039,68.63998,0.159434,100,52.87286,37.79933,36.16359,46.94716,100,28.74613,20.95688,2,1,0.33373
37.80898,1.387642,-219.8837,37.52359,0.002679092,41.57489,0.1878873,69.37363,0.1230016,99.34994,52.32528,37.7056,36.32566,47.39123,100,27.81025,21.17536,2,1,0.265122
38.57165,1.387675,-219.0611,38.12714,0.001735145,41.1573,0.1868387,70.04481,0.1016388,97.68851,51.7586,37.549,36.45664,47.80829,100,26.74236,21.51061,2,1,0.17643
39.34622,1.387666,-218.247,38.72353,-0.0004169488,40.7317,0.1852537,70.6375,0.08176789,96.18897,51.1643,37.32021,36.52162,48.2761,100,25.52062,21.91857,2,1,0.1425034
40.13255,1.387636,-217.4414,39.31231,-0.001382684,40.29977,0.1841887,71.15646,0.06443492,94.82837,50.54318,37.09792,36.61364,48.79079,100,24.55155,22.41645,2,1,0.09337912
40.93052,1.387624,-216.6446,39.89287,-0.0005435872,39.86366,0.1841324,71.60052,0.04612157,93.59624,49.89379,36.88083,36.73151,49.35159,100,23.76854,23.10218,2,1,0.03457849
41.73996,1.387635,-215.8566,40.46476,0.0006910789,39.42537,0.1848447,71.9657,0.0227092,92.48838,49.21369,36.66746,36.8745,49.95925,100,23.13599,23.97896,2,1,0
42.56066,1.387651,-215.0774,41.02753,0.0009173107,38.98697,0.1856743,72.25656,-0.001474428,91.4891,48.50489,36.43504,37.00788,50.61115,100,22.60364,25.14034,2,1,0
43.39236,1.387652,-214.3067,41.58073,0.0001736021,38.55063,0.1860749,72.48785,359.9842,90.57023,47.78444,36.11061,37.07042,51.25297,100,22.1586,26.46708,2,1,0
44.23483,1.387641,-213.5444,42.12402,-0.0005645573,38.1182,0.1859207,72.67139,359.9831,89.71038,47.03875,35.79454,37.15549,51.89289,100,21.79016,27.74232,2,1,0
45.08791,1.38763,-212.7905,42.65722,-0.0006069064,37.69095,0.185459,72.81658,359.9919,88.89307,46.28272,35.48734,37.26109,52.56658,100,21.53783,29.01936,2,1,0
45.95144,1.387632,-212.0449,43.1803,3.054977E-05,37.26977,0.1850411,72.93094,0.00365441,88.10574,45.53885,35.18955,37.38565,53.27003,100,21.35283,30.25028,2,1,0
46.82524,1.387643,-211.3076,43.69326,0.0004810858,36.8553,0.1848611,73.02043,0.01243957,87.33872,44.84404,34.90157,37.52798,54.00012,100,21.21891,31.19778,2,1,0
47.70915,1.387651,-210.5786,44.19612,0.0003875673,36.4481,0.1849238,73.08988,0.01514167,86.58447,44.1483,34.62366,37.64734,54.75422,100,21.17192,32.14031,2,1,0
48.60295,1.387649,-209.8577,44.68894,-9.088993E-05,36.04865,0.1851085,73.1432,0.01226158,85.83717,43.48921,34.25082,37.70497,55.53014,100,21.18845,33.07651,2,1,0
49.50642,1.38764,-209.1447,45.17177,-0.0004172993,35.65735,0.1852915,73.18354,0.006616453,85.09227,42.87921,33.88455,37.77872,56.326,100,21.24366,34.00307,2,1,0
50.41934,1.387634,-208.4393,45.64471,-0.0002607536,35.2745,0.1854026,73.2135,0.00144031,84.34628,42.2746,33.5284,37.86769,57.14029,100,21.38638,34.67093,2,1,0
51.34151,1.387636,-207.7413,46.10785,0.0001370359,34.90026,0.1854185,73.23514,-0.001155075,83.59643,41.75841,33.18211,37.97101,57.97162,100,21.57673,35.32957,2,1,-0.0696445
52.27282,1.387641,-207.0509,46.56134,0.0003176475,34.53469,0.1853259,73.22782,359.9847,82.86943,41.2507,32.84515,38.0936,58.8328,100,21.80479,35.99356,2,1,-0.1212161
53.21308,1.387643,-206.3679,47.00532,0.0002509987,34.17792,0.1851714,73.18078,359.9576,82.1786,40.77892,32.51702,38.23153,59.73102,100,22.12725,36.67186,2,1,-0.1788517
54.16209,1.38764,-205.6919,47.43973,7.523537E-05,33.83079,0.1849946,73.08353,359.9211,81.53683,40.34139,32.15156,38.28703,60.67395,100,22.49096,37.267,2,1,-0.2362326
55.11961,1.387634,-205.0227,47.86441,4.830718E-05,33.49446,0.1848133,72.92776,359.8818,80.86116,39.884,31.73903,38.37305,61.65101,100,22.91116,37.77566,2,1,-0.2950147
56.08542,1.387633,-204.3599,48.27915,0.0001962078,33.17028,0.1846194,72.70641,359.8453,80.23694,39.49268,31.33687,38.49199,62.68875,100,23.43846,38.31543,2,1,-0.3679768
57.05932,1.387632,-203.7033,48.68368,0.0002640832,32.8597,0.1843658,72.40926,359.8115,79.67825,39.04084,30.94543,38.64772,63.80978,100,24.04071,38.89578,2,1,-0.4211963
58.04108,1.387632,-203.0524,49.07768,0.0002305543,32.56426,0.1840633,72.03437,359.7832,79.18818,38.62178,30.56492,38.8418,65.02115,100,24.73558,39.49444,2,1,-0.4827732
59.03049,1.38763,-202.4071,49.46075,0.0001473165,32.28567,0.1837326,71.57751,359.7581,78.77328,38.16983,30.19585,39.07711,66.32063,100,25.40879,39.94408,2,1,-0.5535576
60.02737,1.387627,-201.7669,49.83245,0.0001034486,32.02559,0.1833623,71.03227,359.7316,78.44354,37.64069,29.83905,39.35794,67.69582,100,26.09249,40.44167,2,1,-0.6003003
61.03146,1.387624,-201.1315,50.19222,0.0001279819,31.78582,0.1829752,70.40125,359.7055,78.15561,37.15271,29.495,39.68349,69.17293,100,26.78906,40.99113,2,1,-0.6729873
62.04253,1.387622,-200.5005,50.53941,0.0001879132,31.56825,0.1825158,69.67815,359.676,77.82168,36.59071,29.09543,39.99716,70.76746,100,27.50249,41.55084,2,1,-0.7268523
63.06031,1.38762,-199.8734,50.87328,0.0002444565,31.37467,0.1819816,68.86402,359.6454,77.57208,35.95568,28.70287,40.37615,72.49129,100,28.15616,41.98119,2,1,-0.7736672
64.08449,1.387618,-199.2495,51.19295,0.0002446318,31.20699,0.1814384,67.96194,359.6176,77.41108,35.26579,28.32838,40.82417,74.35652,100,28.74032,42.4687,2,1,-0.8314056
65.10791,1.387675,-198.6311,51.16922,0.003001996,30.93767,0.1628674,66.87845,359.5889,77.43145,34.43333,27.98664,41.39724,76.46725,38.35872,29.35483,43.07582,2,1,-0.9003208
66.1307,1.387752,-198.0175,51.13757,0.004036599,30.69557,0.1405963,65.62769,359.5585,77.40593,33.46408,27.67941,42.10406,78.80127,35.20007,30.00599,43.59573,2,1,-0.9513946
67.15961,1.387791,-197.4051,51.41964,0.002313429,30.62435,0.1455045,64.31824,359.5319,77.46341,32.54581,27.39234,42.89805,81.12164,33.77802,30.58689,44.11335,2,1,-1
68.18742,1.387943,-196.7963,51.36083,0.008093877,30.44102,0.1514794,62.85474,359.5021,77.7118,31.55725,27.14378,43.85189,83.71785,32.94617,31.10847,44.75367,2,1,-1
69.21383,1.388236,-196.1903,51.28975,0.01508668,30.29028,0.1589783,61.26794,359.4771,77.83501,30.58113,26.93292,44.97037,86.53056,32.48098,31.6719,45.28085,2,1,-1
70.23849,1.388568,-195.5865,51.20437,0.01695214,30.17382,0.1677856,59.58244,359.4601,78.11315,29.63418,26.75906,46.26243,89.34869,32.33647,32.25884,45.84617,2,1,-1
71.26105,1.388796,-194.9841,51.10281,0.0116477,30.0925,0.1766404,57.8179,359.4502,78.4237,28.73584,26.62177,47.67288,92.44308,32.45814,32.69175,46.50135,2,1,-1
72.28114,1.388847,-194.3826,50.98337,0.002677164,30.04647,0.1836231,55.99009,359.4457,78.67296,27.89632,26.52076,49.20815,96.16949,32.78342,33.17119,46.96455,2,1,-1
73.29832,1.388759,-193.7812,50.84448,-0.004343149,30.03538,0.187054,54.11163,359.4451,79.06262,27.11974,26.45588,50.92902,100,33.10176,33.70007,47.52452,2,1,-1
74.31219,1.388634,-193.1793,50.68468,-0.006300787,30.05849,0.1863634,52.19265,359.4478,79.28542,26.40649,26.42708,52.85592,100,33.44751,34.04448,48.04572,2,1,-1
75.3223,1.38855,-192.5763,50.50258,-0.004331408,30.11481,0.1823741,50.24121,359.4532,79.60912,25.75451,26.41544,55.01412,100,33.82515,34.44027,48.48411,2,1,-1
76.32823,1.388516,-191.9715,50.2969,-0.001849809,30.20309,0.1768527,48.26381,359.4604,79.90346,25.16047,26.4227,57.35319,100,34.04467,34.88026,49.01843,2,1,-1
77.32954,1.388492,-191.3643,50.06651,-0.001380347,30.3219,0.1716456,46.26558,359.4677,80.15451,24.62048,26.46766,59.75269,100,34.28123,35.14141,49.37694,2,1,-1
78.32573,1.38844,-190.7542,49.81044,-0.0027524,30.46966,0.1679385,44.25068,359.4739,80.51244,24.15652,26.55147,62.42325,100,34.55879,35.45792,49.78249,2,1,-1
79.31629,1.388362,-190.1405,49.52786,-0.003952369,30.64466,0.1660074,42.22241,359.4783,80.69133,23.74078,26.67579,65.3644,100,34.72412,35.79712,50.19958,2,1,-1
80.30068,1.388299,-189.5229,49.21806,-0.003229221,30.84515,0.1654641,40.18346,359.4806,80.99419,23.36828,26.84297,68.27864,100,34.86567,35.98162,50.48077,2,1,-1
81.27833,1.388285,-188.9007,48.88038,-0.000671686,31.0693,0.1657412,38.13593,359.481,81.22681,23.03478,27.05611,71.5143,100,35.05489,36.22462,50.85337,2,1,-1
82.24866,1.388327,-188.2737,48.51429,0.002098938,31.31522,0.1664376,36.08156,359.4799,81.45808,22.73652,27.31931,74.82935,100,35.15241,36.46342,51.12333,2,1,-1
83.21109,1.388394,-187.6414,48.11934,0.003422216,31.58101,0.1674089,34.02169,359.4774,81.77564,22.47009,27.63782,78.30764,51.6693,35.21042,36.57845,51.37403,2,1,-1
84.16502,1.388451,-187.0033,47.69518,0.002899249,31.86475,0.168621,31.95743,359.474,81.94259,22.25325,28.0184,81.91848,48.19217,35.32104,36.75438,51.71791,2,1,-1
85.10987,1.388479,-186.3593,47.2416,0.001473106,32.16447,0.1699776,29.88965,359.4706,82.23244,22.08237,28.46985,85.62178,46.80622,35.34484,36.90185,51.864,2,1,-1
86.04501,1.388485,-185.709,46.75846,0.0003438163,32.47824,0.1712932,27.81906,359.4677,82.46606,21.93384,29.00359,89.39996,46.24952,35.32921,36.95481,52.09078,2,1,-1
86.96985,1.388486,-185.0522,46.24573,9.860039E-05,32.80412,0.172342,25.74622,359.4659,82.69671,21.80562,29.63456,93.30585,46.03607,35.36989,37.07047,52.34338,2,1,-1
87.8838,1.388495,-184.3886,45.70343,0.0004477322,33.14019,0.1729662,23.67158,359.4654,83.04665,21.69595,30.38258,97.13659,45.86591,35.32066,37.14188,52.46346,2,1,-1
88.78625,1.388508,-183.7182,45.13171,0.0006506574,33.48455,0.1731333,21.5955,359.4657,83.22638,21.63037,31.27468,100,45.76852,35.24028,37.14023,52.67428,2,1,-1
89.67666,1.388514,-183.0407,44.53074,0.0002703333,33.83533,0.1729245,19.51827,359.4665,83.52967,21.59428,32.34788,100,45.52451,35.21895,37.20254,52.85742,2,1,-1
